Energy Usage Information
"For location: DEMO HOUSEHOLD, AGOURA HILLS CA 91301

Meter Reading Information
"Type of readings: Electricity"

Summary of Electric Power Usage Information*
"Your download will contain interval usage data that is currently available for your selected Service Account. Based on how our systems process and categorize usage data, your download may contain usage data of the following types: actual, estimated, validated or missing. "

Detailed Usage
"09/13/2025 ","09/13/2025 01:00AM ","09/13/2025 02:00AM ","0.408","0.000"
"09/13/2025 ","09/13/2025 02:00AM ","09/13/2025 03:00AM ","0.366","0.000"
"09/13/2025 ","09/13/2025 03:00AM ","09/13/2025 04:00AM ","4.230","0.000"
"09/13/2025 ","09/13/2025 04:00AM ","09/13/2025 05:00AM ","8.130","0.000"
"09/13/2025 ","09/13/2025 05:00AM ","09/13/2025 06:00AM ","8.076","0.000"
"09/13/2025 ","09/13/2025 06:00AM ","09/13/2025 07:00AM ","8.112","0.000"
"09/13/2025 ","09/13/2025 07:00AM ","09/13/2025 08:00AM ","3.432","0.000"
"09/13/2025 ","09/13/2025 08:00AM ","09/13/2025 09:00AM ","0.444","0.000"
"09/13/2025 ","09/13/2025 09:00AM ","09/13/2025 10:00AM ","1.824","0.000"
"09/13/2025 ","09/13/2025 10:00AM ","09/13/2025 11:00AM ","2.322","0.000"
"09/13/2025 ","09/13/2025 11:00AM ","09/13/2025 12:00PM ","3.252","0.000"
"09/13/2025 ","09/13/2025 12:00PM ","09/13/2025 1:00PM ","5.022","0.000"
"09/13/2025 ","09/13/2025 1:00PM ","09/13/2025 2:00PM ","6.312","0.000"
"09/13/2025 ","09/13/2025 2:00PM ","09/13/2025 3:00PM ","7.686","0.000"
"09/13/2025 ","09/13/2025 3:00PM ","09/13/2025 4:00PM ","7.734","0.000"
"09/13/2025 ","09/13/2025 4:00PM ","09/13/2025 5:00PM ","7.872","0.000"
"09/13/2025 ","09/13/2025 5:00PM ","09/13/2025 6:00PM ","3.582","0.000"
"09/13/2025 ","09/13/2025 6:00PM ","09/13/2025 7:00PM ","2.604","0.000"
"09/13/2025 ","09/13/2025 7:00PM ","09/13/2025 8:00PM ","2.130","0.000"
"09/13/2025 ","09/13/2025 8:00PM ","09/13/2025 9:00PM ","1.884","0.000"
"09/13/2025 ","09/13/2025 9:00PM ","09/13/2025 10:00PM ","1.506","0.000"
"09/13/2025 ","09/13/2025 10:00PM ","09/13/2025 11:00PM ","0.942","0.000"
"09/13/2025 ","09/13/2025 11:00PM ","09/14/2025 12:00AM ","0.684","0.000"
"09/14/2025 ","09/14/2025 12:00AM ","09/14/2025 01:00AM ","0.414","0.000"
"09/14/2025 ","09/14/2025 01:00AM ","09/14/2025 02:00AM ","0.528","0.000"
"09/14/2025 ","09/14/2025 02:00AM ","09/14/2025 03:00AM ","0.420","0.000"
"09/14/2025 ","09/14/2025 03:00AM ","09/14/2025 04:00AM ","0.408","0.000"
"09/14/2025 ","09/14/2025 04:00AM ","09/14/2025 05:00AM ","0.360","0.000"
"09/14/2025 ","09/14/2025 05:00AM ","09/14/2025 06:00AM ","0.366","0.000"
"09/14/2025 ","09/14/2025 06:00AM ","09/14/2025 07:00AM ","0.354","0.000"
"09/14/2025 ","09/14/2025 07:00AM ","09/14/2025 08:00AM ","0.378","0.000"
"09/14/2025 ","09/14/2025 08:00AM ","09/14/2025 09:00AM ","0.690","0.000"
"09/14/2025 ","09/14/2025 09:00AM ","09/14/2025 10:00AM ","0.630","0.000"
"09/14/2025 ","09/14/2025 10:00AM ","09/14/2025 11:00AM ","0.738","0.000"
"09/14/2025 ","09/14/2025 11:00AM ","09/14/2025 12:00PM ","1.206","0.000"
"09/14/2025 ","09/14/2025 12:00PM ","09/14/2025 1:00PM ","1.770","0.000"
"09/14/2025 ","09/14/2025 1:00PM ","09/14/2025 2:00PM ","2.046","0.000"
"09/14/2025 ","09/14/2025 2:00PM ","09/14/2025 3:00PM ","3.708","0.000"
"09/14/2025 ","09/14/2025 3:00PM ","09/14/2025 4:00PM ","3.918","0.000"
"09/14/2025 ","09/14/2025 4:00PM ","09/14/2025 5:00PM ","4.182","0.000"
"09/14/2025 ","09/14/2025 5:00PM ","09/14/2025 6:00PM ","3.774","0.000"
"09/14/2025 ","09/14/2025 6:00PM ","09/14/2025 7:00PM ","3.516","0.000"
"09/14/2025 ","09/14/2025 7:00PM ","09/14/2025 8:00PM ","2.874","0.000"
"09/14/2025 ","09/14/2025 8:00PM ","09/14/2025 9:00PM ","2.262","0.000"
"09/14/2025 ","09/14/2025 9:00PM ","09/14/2025 10:00PM ","1.746","0.000"
"09/14/2025 ","09/14/2025 10:00PM ","09/14/2025 11:00PM ","1.128","0.000"
"09/14/2025 ","09/14/2025 11:00PM ","09/15/2025 12:00AM ","1.044","0.000"
"09/15/2025 ","09/15/2025 12:00AM ","09/15/2025 01:00AM ","0.516","0.000"
"09/15/2025 ","09/15/2025 01:00AM ","09/15/2025 02:00AM ","0.390","0.000"
"09/15/2025 ","09/15/2025 02:00AM ","09/15/2025 03:00AM ","0.624","0.000"
"09/15/2025 ","09/15/2025 03:00AM ","09/15/2025 04:00AM ","0.360","0.000"
"09/15/2025 ","09/15/2025 04:00AM ","09/15/2025 05:00AM ","0.360","0.000"
"09/15/2025 ","09/15/2025 05:00AM ","09/15/2025 06:00AM ","0.342","0.000"
"09/15/2025 ","09/15/2025 06:00AM ","09/15/2025 07:00AM ","0.348","0.000"
"09/15/2025 ","09/15/2025 07:00AM ","09/15/2025 08:00AM ","0.972","0.000"
"09/15/2025 ","09/15/2025 08:00AM ","09/15/2025 09:00AM ","1.158","0.000"
"09/15/2025 ","09/15/2025 09:00AM ","09/15/2025 10:00AM ","0.894","0.000"
"09/15/2025 ","09/15/2025 10:00AM ","09/15/2025 11:00AM ","0.576","0.000"
"09/15/2025 ","09/15/2025 11:00AM ","09/15/2025 12:00PM ","1.104","0.000"
"09/15/2025 ","09/15/2025 12:00PM ","09/15/2025 1:00PM ","2.622","0.000"
"09/15/2025 ","09/15/2025 1:00PM ","09/15/2025 2:00PM ","2.730","0.000"
"09/15/2025 ","09/15/2025 2:00PM ","09/15/2025 3:00PM ","3.816","0.000"
"09/15/2025 ","09/15/2025 3:00PM ","09/15/2025 4:00PM ","3.990","0.000"
"09/15/2025 ","09/15/2025 4:00PM ","09/15/2025 5:00PM ","4.308","0.000"
"09/15/2025 ","09/15/2025 5:00PM ","09/15/2025 6:00PM ","3.648","0.000"
"09/15/2025 ","09/15/2025 6:00PM ","09/15/2025 7:00PM ","3.276","0.000"
"09/15/2025 ","09/15/2025 7:00PM ","09/15/2025 8:00PM ","3.090","0.000"
"09/15/2025 ","09/15/2025 8:00PM ","09/15/2025 9:00PM ","2.532","0.000"
"09/15/2025 ","09/15/2025 9:00PM ","09/15/2025 10:00PM ","2.376","0.000"
"09/15/2025 ","09/15/2025 10:00PM ","09/15/2025 11:00PM ","1.470","0.000"
"09/15/2025 ","09/15/2025 11:00PM ","09/16/2025 12:00AM ","1.140","0.000"
"09/16/2025 ","09/16/2025 12:00AM ","09/16/2025 01:00AM ","0.738","0.000"
"09/16/2025 ","09/16/2025 01:00AM ","09/16/2025 02:00AM ","5.082","0.000"
"09/16/2025 ","09/16/2025 02:00AM ","09/16/2025 03:00AM ","8.298","0.000"
"09/16/2025 ","09/16/2025 03:00AM ","09/16/2025 04:00AM ","8.136","0.000"
"09/16/2025 ","09/16/2025 04:00AM ","09/16/2025 05:00AM ","8.118","0.000"
"09/16/2025 ","09/16/2025 05:00AM ","09/16/2025 06:00AM ","8.082","0.000"
"09/16/2025 ","09/16/2025 06:00AM ","09/16/2025 07:00AM ","8.034","0.000"
"09/16/2025 ","09/16/2025 07:00AM ","09/16/2025 08:00AM ","3.048","0.000"
"09/16/2025 ","09/16/2025 08:00AM ","09/16/2025 09:00AM ","0.630","0.000"
"09/16/2025 ","09/16/2025 09:00AM ","09/16/2025 10:00AM ","0.588","0.000"
"09/16/2025 ","09/16/2025 10:00AM ","09/16/2025 11:00AM ","0.486","0.000"
"09/16/2025 ","09/16/2025 11:00AM ","09/16/2025 12:00PM ","1.290","0.000"
"09/16/2025 ","09/16/2025 12:00PM ","09/16/2025 1:00PM ","2.220","0.000"
"09/16/2025 ","09/16/2025 1:00PM ","09/16/2025 2:00PM ","2.856","0.000"
"09/16/2025 ","09/16/2025 2:00PM ","09/16/2025 3:00PM ","3.054","0.000"
"09/16/2025 ","09/16/2025 3:00PM ","09/16/2025 4:00PM ","3.660","0.000"
"09/16/2025 ","09/16/2025 4:00PM ","09/16/2025 5:00PM ","3.882","0.000"
"09/16/2025 ","09/16/2025 5:00PM ","09/16/2025 6:00PM ","3.816","0.000"
"09/16/2025 ","09/16/2025 6:00PM ","09/16/2025 7:00PM ","2.796","0.000"
"09/16/2025 ","09/16/2025 7:00PM ","09/16/2025 8:00PM ","3.246","0.000"
"09/16/2025 ","09/16/2025 8:00PM ","09/16/2025 9:00PM ","4.134","0.000"
"09/16/2025 ","09/16/2025 9:00PM ","09/16/2025 10:00PM ","3.258","0.000"
"09/16/2025 ","09/16/2025 10:00PM ","09/16/2025 11:00PM ","2.076","0.000"
"09/16/2025 ","09/16/2025 11:00PM ","09/17/2025 12:00AM ","1.590","0.000"
"09/17/2025 ","09/17/2025 12:00AM ","09/17/2025 01:00AM ","1.194","0.000"
"09/17/2025 ","09/17/2025 01:00AM ","09/17/2025 02:00AM ","0.864","0.000"
"09/17/2025 ","09/17/2025 02:00AM ","09/17/2025 03:00AM ","0.702","0.000"
"09/17/2025 ","09/17/2025 03:00AM ","09/17/2025 04:00AM ","0.516","0.000"
"09/17/2025 ","09/17/2025 04:00AM ","09/17/2025 05:00AM ","0.822","0.000"
"09/17/2025 ","09/17/2025 05:00AM ","09/17/2025 06:00AM ","0.552","0.000"
"09/17/2025 ","09/17/2025 06:00AM ","09/17/2025 07:00AM ","0.546","0.000"
"09/17/2025 ","09/17/2025 07:00AM ","09/17/2025 08:00AM ","1.536","0.000"
"09/17/2025 ","09/17/2025 08:00AM ","09/17/2025 09:00AM ","0.780","0.000"
"09/17/2025 ","09/17/2025 09:00AM ","09/17/2025 10:00AM ","1.230","0.000"
"09/17/2025 ","09/17/2025 10:00AM ","09/17/2025 11:00AM ","1.224","0.000"
"09/17/2025 ","09/17/2025 11:00AM ","09/17/2025 12:00PM ","2.616","0.000"
"09/17/2025 ","09/17/2025 12:00PM ","09/17/2025 1:00PM ","3.012","0.000"
"09/17/2025 ","09/17/2025 1:00PM ","09/17/2025 2:00PM ","4.122","0.000"
"09/17/2025 ","09/17/2025 2:00PM ","09/17/2025 3:00PM ","4.452","0.000"
"09/17/2025 ","09/17/2025 3:00PM ","09/17/2025 4:00PM ","4.218","0.000"
"09/17/2025 ","09/17/2025 4:00PM ","09/17/2025 5:00PM ","6.666","0.000"
"09/17/2025 ","09/17/2025 5:00PM ","09/17/2025 6:00PM ","5.406","0.000"
"09/17/2025 ","09/17/2025 6:00PM ","09/17/2025 7:00PM ","3.300","0.000"
"09/17/2025 ","09/17/2025 7:00PM ","09/17/2025 8:00PM ","2.190","0.000"
"09/17/2025 ","09/17/2025 8:00PM ","09/17/2025 9:00PM ","2.130","0.000"
"09/17/2025 ","09/17/2025 9:00PM ","09/17/2025 10:00PM ","1.806","0.000"
"09/17/2025 ","09/17/2025 10:00PM ","09/17/2025 11:00PM ","1.464","0.000"
"09/17/2025 ","09/17/2025 11:00PM ","09/18/2025 12:00AM ","1.296","0.000"
"09/18/2025 ","09/18/2025 12:00AM ","09/18/2025 01:00AM ","0.834","0.000"
"09/18/2025 ","09/18/2025 01:00AM ","09/18/2025 02:00AM ","0.954","0.000"
"09/18/2025 ","09/18/2025 02:00AM ","09/18/2025 03:00AM ","0.738","0.000"
"09/18/2025 ","09/18/2025 03:00AM ","09/18/2025 04:00AM ","5.736","0.000"
"09/18/2025 ","09/18/2025 04:00AM ","09/18/2025 05:00AM ","8.376","0.000"
"09/18/2025 ","09/18/2025 05:00AM ","09/18/2025 06:00AM ","8.322","0.000"
"09/18/2025 ","09/18/2025 06:00AM ","09/18/2025 07:00AM ","8.304","0.000"
"09/18/2025 ","09/18/2025 07:00AM ","09/18/2025 08:00AM ","4.290","0.000"
"09/18/2025 ","09/18/2025 08:00AM ","09/18/2025 09:00AM ","1.074","0.000"
"09/18/2025 ","09/18/2025 09:00AM ","09/18/2025 10:00AM ","1.116","0.000"
"09/18/2025 ","09/18/2025 10:00AM ","09/18/2025 11:00AM ","1.056","0.000"
"09/18/2025 ","09/18/2025 11:00AM ","09/18/2025 12:00PM ","1.158","0.000"
"09/18/2025 ","09/18/2025 12:00PM ","09/18/2025 1:00PM ","1.278","0.000"
"09/18/2025 ","09/18/2025 1:00PM ","09/18/2025 2:00PM ","1.848","0.000"
"09/18/2025 ","09/18/2025 2:00PM ","09/18/2025 3:00PM ","2.262","0.000"
"09/18/2025 ","09/18/2025 3:00PM ","09/18/2025 4:00PM ","2.772","0.000"
"09/18/2025 ","09/18/2025 4:00PM ","09/18/2025 5:00PM ","2.358","0.000"
"09/18/2025 ","09/18/2025 5:00PM ","09/18/2025 6:00PM ","2.928","0.000"
"09/18/2025 ","09/18/2025 6:00PM ","09/18/2025 7:00PM ","2.388","0.000"
"09/18/2025 ","09/18/2025 7:00PM ","09/18/2025 8:00PM ","2.106","0.000"
"09/18/2025 ","09/18/2025 8:00PM ","09/18/2025 9:00PM ","1.956","0.000"
"09/18/2025 ","09/18/2025 9:00PM ","09/18/2025 10:00PM ","1.368","0.000"
"09/18/2025 ","09/18/2025 10:00PM ","09/18/2025 11:00PM ","1.314","0.000"
"09/18/2025 ","09/18/2025 11:00PM ","09/19/2025 12:00AM ","0.852","0.000"
"09/19/2025 ","09/19/2025 12:00AM ","09/19/2025 01:00AM ","0.576","0.000"
"09/19/2025 ","09/19/2025 01:00AM ","09/19/2025 02:00AM ","0.726","0.000"
"09/19/2025 ","09/19/2025 02:00AM ","09/19/2025 03:00AM ","0.552","0.000"
"09/19/2025 ","09/19/2025 03:00AM ","09/19/2025 04:00AM ","0.600","0.000"
"09/19/2025 ","09/19/2025 04:00AM ","09/19/2025 05:00AM ","0.576","0.000"
"09/19/2025 ","09/19/2025 05:00AM ","09/19/2025 06:00AM ","0.462","0.000"
"09/19/2025 ","09/19/2025 06:00AM ","09/19/2025 07:00AM ","0.348","0.000"
"09/19/2025 ","09/19/2025 07:00AM ","09/19/2025 08:00AM ","1.242","0.000"
"09/19/2025 ","09/19/2025 08:00AM ","09/19/2025 09:00AM ","1.806","0.000"
"09/19/2025 ","09/19/2025 09:00AM ","09/19/2025 10:00AM ","1.632","0.000"
"09/19/2025 ","09/19/2025 10:00AM ","09/19/2025 11:00AM ","1.062","0.000"
"09/19/2025 ","09/19/2025 11:00AM ","09/19/2025 12:00PM ","1.362","0.000"
"09/19/2025 ","09/19/2025 12:00PM ","09/19/2025 1:00PM ","2.160","0.000"
"09/19/2025 ","09/19/2025 1:00PM ","09/19/2025 2:00PM ","2.784","0.000"
"09/19/2025 ","09/19/2025 2:00PM ","09/19/2025 3:00PM ","2.238","0.000"
"09/19/2025 ","09/19/2025 3:00PM ","09/19/2025 4:00PM ","2.442","0.000"
"09/19/2025 ","09/19/2025 4:00PM ","09/19/2025 5:00PM ","2.550","0.000"
"09/19/2025 ","09/19/2025 5:00PM ","09/19/2025 6:00PM ","2.190","0.000"
"09/19/2025 ","09/19/2025 6:00PM ","09/19/2025 7:00PM ","2.382","0.000"
"09/19/2025 ","09/19/2025 7:00PM ","09/19/2025 8:00PM ","1.944","0.000"
"09/19/2025 ","09/19/2025 8:00PM ","09/19/2025 9:00PM ","2.112","0.000"
"09/19/2025 ","09/19/2025 9:00PM ","09/19/2025 10:00PM ","1.722","0.000"
"09/19/2025 ","09/19/2025 10:00PM ","09/19/2025 11:00PM ","1.374","0.000"
"09/19/2025 ","09/19/2025 11:00PM ","09/20/2025 12:00AM ","1.200","0.000"
"09/20/2025 ","09/20/2025 12:00AM ","09/20/2025 01:00AM ","1.116","0.000"
"09/20/2025 ","09/20/2025 01:00AM ","09/20/2025 02:00AM ","0.624","0.000"
"09/20/2025 ","09/20/2025 02:00AM ","09/20/2025 03:00AM ","0.516","0.000"
"09/20/2025 ","09/20/2025 03:00AM ","09/20/2025 04:00AM ","0.414","0.000"
"09/20/2025 ","09/20/2025 04:00AM ","09/20/2025 05:00AM ","0.402","0.000"
"09/20/2025 ","09/20/2025 05:00AM ","09/20/2025 06:00AM ","0.354","0.000"
"09/20/2025 ","09/20/2025 06:00AM ","09/20/2025 07:00AM ","0.390","0.000"
"09/20/2025 ","09/20/2025 07:00AM ","09/20/2025 08:00AM ","0.738","0.000"
"09/20/2025 ","09/20/2025 08:00AM ","09/20/2025 09:00AM ","0.678","0.000"
"09/20/2025 ","09/20/2025 09:00AM ","09/20/2025 10:00AM ","0.870","0.000"
"09/20/2025 ","09/20/2025 10:00AM ","09/20/2025 11:00AM ","1.536","0.000"
"09/20/2025 ","09/20/2025 11:00AM ","09/20/2025 12:00PM ","2.220","0.000"
"09/20/2025 ","09/20/2025 12:00PM ","09/20/2025 1:00PM ","2.664","0.000"
"09/20/2025 ","09/20/2025 1:00PM ","09/20/2025 2:00PM ","2.970","0.000"
"09/20/2025 ","09/20/2025 2:00PM ","09/20/2025 3:00PM ","3.348","0.000"
"09/20/2025 ","09/20/2025 3:00PM ","09/20/2025 4:00PM ","3.906","0.000"
"09/20/2025 ","09/20/2025 4:00PM ","09/20/2025 5:00PM ","3.870","0.000"
"09/20/2025 ","09/20/2025 5:00PM ","09/20/2025 6:00PM ","3.414","0.000"
"09/20/2025 ","09/20/2025 6:00PM ","09/20/2025 7:00PM ","3.012","0.000"
"09/20/2025 ","09/20/2025 7:00PM ","09/20/2025 8:00PM ","2.520","0.000"
"09/20/2025 ","09/20/2025 8:00PM ","09/20/2025 9:00PM ","2.262","0.000"
"09/20/2025 ","09/20/2025 9:00PM ","09/20/2025 10:00PM ","1.380","0.000"
"09/20/2025 ","09/20/2025 10:00PM ","09/20/2025 11:00PM ","1.452","0.000"
"09/20/2025 ","09/20/2025 11:00PM ","09/21/2025 12:00AM ","0.924","0.000"
"09/21/2025 ","09/21/2025 12:00AM ","09/21/2025 01:00AM ","0.414","0.000"
"09/21/2025 ","09/21/2025 01:00AM ","09/21/2025 02:00AM ","0.870","0.000"
"09/21/2025 ","09/21/2025 02:00AM ","09/21/2025 03:00AM ","0.378","0.000"
"09/21/2025 ","09/21/2025 03:00AM ","09/21/2025 04:00AM ","5.562","0.000"
"09/21/2025 ","09/21/2025 04:00AM ","09/21/2025 05:00AM ","8.154","0.000"
"09/21/2025 ","09/21/2025 05:00AM ","09/21/2025 06:00AM ","8.106","0.000"
"09/21/2025 ","09/21/2025 06:00AM ","09/21/2025 07:00AM ","8.322","0.000"
"09/21/2025 ","09/21/2025 07:00AM ","09/21/2025 08:00AM ","2.820","0.000"
"09/21/2025 ","09/21/2025 08:00AM ","09/21/2025 09:00AM ","0.642","0.000"
"09/21/2025 ","09/21/2025 09:00AM ","09/21/2025 10:00AM ","0.744","0.000"
"09/21/2025 ","09/21/2025 10:00AM ","09/21/2025 11:00AM ","0.876","0.000"
"09/21/2025 ","09/21/2025 11:00AM ","09/21/2025 12:00PM ","0.990","0.000"
"09/21/2025 ","09/21/2025 12:00PM ","09/21/2025 1:00PM ","1.260","0.000"
"09/21/2025 ","09/21/2025 1:00PM ","09/21/2025 2:00PM ","2.172","0.000"
"09/21/2025 ","09/21/2025 2:00PM ","09/21/2025 3:00PM ","2.616","0.000"
"09/21/2025 ","09/21/2025 3:00PM ","09/21/2025 4:00PM ","3.270","0.000"
"09/21/2025 ","09/21/2025 4:00PM ","09/21/2025 5:00PM ","3.156","0.000"
"09/21/2025 ","09/21/2025 5:00PM ","09/21/2025 6:00PM ","2.688","0.000"
"09/21/2025 ","09/21/2025 6:00PM ","09/21/2025 7:00PM ","2.838","0.000"
"09/21/2025 ","09/21/2025 7:00PM ","09/21/2025 8:00PM ","2.172","0.000"
"09/21/2025 ","09/21/2025 8:00PM ","09/21/2025 9:00PM ","2.244","0.000"
"09/21/2025 ","09/21/2025 9:00PM ","09/21/2025 10:00PM ","1.740","0.000"
"09/21/2025 ","09/21/2025 10:00PM ","09/21/2025 11:00PM ","1.140","0.000"
"09/21/2025 ","09/21/2025 11:00PM ","09/22/2025 12:00AM ","0.756","0.000"
"09/22/2025 ","09/22/2025 12:00AM ","09/22/2025 01:00AM ","0.672","0.000"
"09/22/2025 ","09/22/2025 01:00AM ","09/22/2025 02:00AM ","0.480","0.000"
"09/22/2025 ","09/22/2025 02:00AM ","09/22/2025 03:00AM ","0.390","0.000"
"09/22/2025 ","09/22/2025 03:00AM ","09/22/2025 04:00AM ","0.372","0.000"
"09/22/2025 ","09/22/2025 04:00AM ","09/22/2025 05:00AM ","0.330","0.000"
"09/22/2025 ","09/22/2025 05:00AM ","09/22/2025 06:00AM ","0.342","0.000"
"09/22/2025 ","09/22/2025 06:00AM ","09/22/2025 07:00AM ","0.300","0.000"
"09/22/2025 ","09/22/2025 07:00AM ","09/22/2025 08:00AM ","0.882","0.000"
"09/22/2025 ","09/22/2025 08:00AM ","09/22/2025 09:00AM ","0.720","0.000"
"09/22/2025 ","09/22/2025 09:00AM ","09/22/2025 10:00AM ","0.660","0.000"
"09/22/2025 ","09/22/2025 10:00AM ","09/22/2025 11:00AM ","0.636","0.000"
"09/22/2025 ","09/22/2025 11:00AM ","09/22/2025 12:00PM ","1.350","0.000"
"09/22/2025 ","09/22/2025 12:00PM ","09/22/2025 1:00PM ","1.476","0.000"
"09/22/2025 ","09/22/2025 1:00PM ","09/22/2025 2:00PM ","2.862","0.000"
"09/22/2025 ","09/22/2025 2:00PM ","09/22/2025 3:00PM ","3.780","0.000"
"09/22/2025 ","09/22/2025 3:00PM ","09/22/2025 4:00PM ","3.588","0.000"
"09/22/2025 ","09/22/2025 4:00PM ","09/22/2025 5:00PM ","3.420","0.000"
"09/22/2025 ","09/22/2025 5:00PM ","09/22/2025 6:00PM ","3.552","0.000"
"09/22/2025 ","09/22/2025 6:00PM ","09/22/2025 7:00PM ","3.282","0.000"
"09/22/2025 ","09/22/2025 7:00PM ","09/22/2025 8:00PM ","2.118","0.000"
"09/22/2025 ","09/22/2025 8:00PM ","09/22/2025 9:00PM ","1.776","0.000"
"09/22/2025 ","09/22/2025 9:00PM ","09/22/2025 10:00PM ","1.524","0.000"
"09/22/2025 ","09/22/2025 10:00PM ","09/22/2025 11:00PM ","2.208","0.000"
"09/22/2025 ","09/22/2025 11:00PM ","09/23/2025 12:00AM ","1.476","0.000"
"09/23/2025 ","09/23/2025 12:00AM ","09/23/2025 01:00AM ","1.548","0.000"
"09/23/2025 ","09/23/2025 01:00AM ","09/23/2025 02:00AM ","1.068","0.000"
"09/23/2025 ","09/23/2025 02:00AM ","09/23/2025 03:00AM ","0.894","0.000"
"09/23/2025 ","09/23/2025 03:00AM ","09/23/2025 04:00AM ","0.858","0.000"
"09/23/2025 ","09/23/2025 04:00AM ","09/23/2025 05:00AM ","4.038","0.000"
"09/23/2025 ","09/23/2025 05:00AM ","09/23/2025 06:00AM ","8.544","0.000"
"09/23/2025 ","09/23/2025 06:00AM ","09/23/2025 07:00AM ","8.496","0.000"
"09/23/2025 ","09/23/2025 07:00AM ","09/23/2025 08:00AM ","4.686","0.000"
"09/23/2025 ","09/23/2025 08:00AM ","09/23/2025 09:00AM ","0.972","0.000"
"09/23/2025 ","09/23/2025 09:00AM ","09/23/2025 10:00AM ","1.140","0.000"
"09/23/2025 ","09/23/2025 10:00AM ","09/23/2025 11:00AM ","1.302","0.000"
"09/23/2025 ","09/23/2025 11:00AM ","09/23/2025 12:00PM ","2.352","0.000"
"09/23/2025 ","09/23/2025 12:00PM ","09/23/2025 1:00PM ","3.066","0.000"
"09/23/2025 ","09/23/2025 1:00PM ","09/23/2025 2:00PM ","3.534","0.000"
"09/23/2025 ","09/23/2025 2:00PM ","09/23/2025 3:00PM ","4.656","0.000"
"09/23/2025 ","09/23/2025 3:00PM ","09/23/2025 4:00PM ","4.722","0.000"
"09/23/2025 ","09/23/2025 4:00PM ","09/23/2025 5:00PM ","7.278","0.000"
"09/23/2025 ","09/23/2025 5:00PM ","09/23/2025 6:00PM ","5.748","0.000"
"09/23/2025 ","09/23/2025 6:00PM ","09/23/2025 7:00PM ","3.162","0.000"
"09/23/2025 ","09/23/2025 7:00PM ","09/23/2025 8:00PM ","2.304","0.000"
"09/23/2025 ","09/23/2025 8:00PM ","09/23/2025 9:00PM ","2.430","0.000"
"09/23/2025 ","09/23/2025 9:00PM ","09/23/2025 10:00PM ","2.196","0.000"
"09/23/2025 ","09/23/2025 10:00PM ","09/23/2025 11:00PM ","1.578","0.000"
"09/23/2025 ","09/23/2025 11:00PM ","09/24/2025 12:00AM ","1.200","0.000"
"09/24/2025 ","09/24/2025 12:00AM ","09/24/2025 01:00AM ","1.158","0.000"
"09/24/2025 ","09/24/2025 01:00AM ","09/24/2025 02:00AM ","0.882","0.000"
"09/24/2025 ","09/24/2025 02:00AM ","09/24/2025 03:00AM ","0.612","0.000"
"09/24/2025 ","09/24/2025 03:00AM ","09/24/2025 04:00AM ","0.750","0.000"
"09/24/2025 ","09/24/2025 04:00AM ","09/24/2025 05:00AM ","0.516","0.000"
"09/24/2025 ","09/24/2025 05:00AM ","09/24/2025 06:00AM ","0.528","0.000"
"09/24/2025 ","09/24/2025 06:00AM ","09/24/2025 07:00AM ","0.354","0.000"
"09/24/2025 ","09/24/2025 07:00AM ","09/24/2025 08:00AM ","1.392","0.000"
"09/24/2025 ","09/24/2025 08:00AM ","09/24/2025 09:00AM ","0.786","0.000"
"09/24/2025 ","09/24/2025 09:00AM ","09/24/2025 10:00AM ","1.110","0.000"
"09/24/2025 ","09/24/2025 10:00AM ","09/24/2025 11:00AM ","1.470","0.000"
"09/24/2025 ","09/24/2025 11:00AM ","09/24/2025 12:00PM ","1.620","0.000"
"09/24/2025 ","09/24/2025 12:00PM ","09/24/2025 1:00PM ","1.470","0.000"
"09/24/2025 ","09/24/2025 1:00PM ","09/24/2025 2:00PM ","1.962","0.000"
"09/24/2025 ","09/24/2025 2:00PM ","09/24/2025 3:00PM ","2.574","0.000"
"09/24/2025 ","09/24/2025 3:00PM ","09/24/2025 4:00PM ","2.952","0.000"
"09/24/2025 ","09/24/2025 4:00PM ","09/24/2025 5:00PM ","2.760","0.000"
"09/24/2025 ","09/24/2025 5:00PM ","09/24/2025 6:00PM ","2.532","0.000"
"09/24/2025 ","09/24/2025 6:00PM ","09/24/2025 7:00PM ","2.214","0.000"
"09/24/2025 ","09/24/2025 7:00PM ","09/24/2025 8:00PM ","2.136","0.000"
"09/24/2025 ","09/24/2025 8:00PM ","09/24/2025 9:00PM ","2.718","0.000"
"09/24/2025 ","09/24/2025 9:00PM ","09/24/2025 10:00PM ","1.908","0.000"
"09/24/2025 ","09/24/2025 10:00PM ","09/24/2025 11:00PM ","1.560","0.000"
"09/24/2025 ","09/24/2025 11:00PM ","09/25/2025 12:00AM ","1.044","0.000"
"09/25/2025 ","09/25/2025 12:00AM ","09/25/2025 01:00AM ","0.828","0.000"
"09/25/2025 ","09/25/2025 01:00AM ","09/25/2025 02:00AM ","0.600","0.000"
"09/25/2025 ","09/25/2025 02:00AM ","09/25/2025 03:00AM ","0.492","0.000"
"09/25/2025 ","09/25/2025 03:00AM ","09/25/2025 04:00AM ","0.510","0.000"
"09/25/2025 ","09/25/2025 04:00AM ","09/25/2025 05:00AM ","0.372","0.000"
"09/25/2025 ","09/25/2025 05:00AM ","09/25/2025 06:00AM ","0.336","0.000"
"09/25/2025 ","09/25/2025 06:00AM ","09/25/2025 07:00AM ","0.330","0.000"
