Energy Usage Information
"For location: DEMO HOUSEHOLD, AGOURA HILLS CA 91301

Meter Reading Information
"Type of readings: Electricity"

Summary of Electric Power Usage Information*
"Your download will contain interval usage data that is currently available for your selected Service Account. Based on how our systems process and categorize usage data, your download may contain usage data of the following types: actual, estimated, validated or missing. "

Detailed Usage
"09/13/2024 ","09/13/2024 01:00AM ","09/13/2024 02:00AM ","0.324","0.000"
"09/13/2024 ","09/13/2024 02:00AM ","09/13/2024 03:00AM ","0.474","0.000"
"09/13/2024 ","09/13/2024 03:00AM ","09/13/2024 04:00AM ","0.390","0.000"
"09/13/2024 ","09/13/2024 04:00AM ","09/13/2024 05:00AM ","4.146","0.000"
"09/13/2024 ","09/13/2024 05:00AM ","09/13/2024 06:00AM ","8.094","0.000"
"09/13/2024 ","09/13/2024 06:00AM ","09/13/2024 07:00AM ","8.034","0.000"
"09/13/2024 ","09/13/2024 07:00AM ","09/13/2024 08:00AM ","5.274","0.000"
"09/13/2024 ","09/13/2024 08:00AM ","09/13/2024 09:00AM ","0.768","0.000"
"09/13/2024 ","09/13/2024 09:00AM ","09/13/2024 10:00AM ","0.702","0.000"
"09/13/2024 ","09/13/2024 10:00AM ","09/13/2024 11:00AM ","0.792","0.000"
"09/13/2024 ","09/13/2024 11:00AM ","09/13/2024 12:00PM ","0.864","0.000"
"09/13/2024 ","09/13/2024 12:00PM ","09/13/2024 1:00PM ","0.732","0.000"
"09/13/2024 ","09/13/2024 1:00PM ","09/13/2024 2:00PM ","1.062","0.000"
"09/13/2024 ","09/13/2024 2:00PM ","09/13/2024 3:00PM ","2.520","0.000"
"09/13/2024 ","09/13/2024 3:00PM ","09/13/2024 4:00PM ","2.664","0.000"
"09/13/2024 ","09/13/2024 4:00PM ","09/13/2024 5:00PM ","3.042","0.000"
"09/13/2024 ","09/13/2024 5:00PM ","09/13/2024 6:00PM ","2.712","0.000"
"09/13/2024 ","09/13/2024 6:00PM ","09/13/2024 7:00PM ","2.424","0.000"
"09/13/2024 ","09/13/2024 7:00PM ","09/13/2024 8:00PM ","2.598","0.000"
"09/13/2024 ","09/13/2024 8:00PM ","09/13/2024 9:00PM ","2.286","0.000"
"09/13/2024 ","09/13/2024 9:00PM ","09/13/2024 10:00PM ","1.152","0.000"
"09/13/2024 ","09/13/2024 10:00PM ","09/13/2024 11:00PM ","1.380","0.000"
"09/13/2024 ","09/13/2024 11:00PM ","09/14/2024 12:00AM ","0.936","0.000"
"09/14/2024 ","09/14/2024 12:00AM ","09/14/2024 01:00AM ","0.378","0.000"
"09/14/2024 ","09/14/2024 01:00AM ","09/14/2024 02:00AM ","0.360","0.000"
"09/14/2024 ","09/14/2024 02:00AM ","09/14/2024 03:00AM ","0.378","0.000"
"09/14/2024 ","09/14/2024 03:00AM ","09/14/2024 04:00AM ","0.384","0.000"
"09/14/2024 ","09/14/2024 04:00AM ","09/14/2024 05:00AM ","0.342","0.000"
"09/14/2024 ","09/14/2024 05:00AM ","09/14/2024 06:00AM ","0.342","0.000"
"09/14/2024 ","09/14/2024 06:00AM ","09/14/2024 07:00AM ","0.312","0.000"
"09/14/2024 ","09/14/2024 07:00AM ","09/14/2024 08:00AM ","0.702","0.000"
"09/14/2024 ","09/14/2024 08:00AM ","09/14/2024 09:00AM ","0.582","0.000"
"09/14/2024 ","09/14/2024 09:00AM ","09/14/2024 10:00AM ","0.630","0.000"
"09/14/2024 ","09/14/2024 10:00AM ","09/14/2024 11:00AM ","0.576","0.000"
"09/14/2024 ","09/14/2024 11:00AM ","09/14/2024 12:00PM ","0.618","0.000"
"09/14/2024 ","09/14/2024 12:00PM ","09/14/2024 1:00PM ","0.798","0.000"
"09/14/2024 ","09/14/2024 1:00PM ","09/14/2024 2:00PM ","0.798","0.000"
"09/14/2024 ","09/14/2024 2:00PM ","09/14/2024 3:00PM ","1.038","0.000"
"09/14/2024 ","09/14/2024 3:00PM ","09/14/2024 4:00PM ","0.900","0.000"
"09/14/2024 ","09/14/2024 4:00PM ","09/14/2024 5:00PM ","0.786","0.000"
"09/14/2024 ","09/14/2024 5:00PM ","09/14/2024 6:00PM ","0.774","0.000"
"09/14/2024 ","09/14/2024 6:00PM ","09/14/2024 7:00PM ","1.446","0.000"
"09/14/2024 ","09/14/2024 7:00PM ","09/14/2024 8:00PM ","1.524","0.000"
"09/14/2024 ","09/14/2024 8:00PM ","09/14/2024 9:00PM ","1.440","0.000"
"09/14/2024 ","09/14/2024 9:00PM ","09/14/2024 10:00PM ","0.642","0.000"
"09/14/2024 ","09/14/2024 10:00PM ","09/14/2024 11:00PM ","0.918","0.000"
"09/14/2024 ","09/14/2024 11:00PM ","09/15/2024 12:00AM ","0.432","0.000"
"09/15/2024 ","09/15/2024 12:00AM ","09/15/2024 01:00AM ","0.354","0.000"
"09/15/2024 ","09/15/2024 01:00AM ","09/15/2024 02:00AM ","0.480","0.000"
"09/15/2024 ","09/15/2024 02:00AM ","09/15/2024 03:00AM ","0.402","0.000"
"09/15/2024 ","09/15/2024 03:00AM ","09/15/2024 04:00AM ","0.342","0.000"
"09/15/2024 ","09/15/2024 04:00AM ","09/15/2024 05:00AM ","0.354","0.000"
"09/15/2024 ","09/15/2024 05:00AM ","09/15/2024 06:00AM ","0.336","0.000"
"09/15/2024 ","09/15/2024 06:00AM ","09/15/2024 07:00AM ","0.324","0.000"
"09/15/2024 ","09/15/2024 07:00AM ","09/15/2024 08:00AM ","0.462","0.000"
"09/15/2024 ","09/15/2024 08:00AM ","09/15/2024 09:00AM ","0.954","0.000"
"09/15/2024 ","09/15/2024 09:00AM ","09/15/2024 10:00AM ","0.630","0.000"
"09/15/2024 ","09/15/2024 10:00AM ","09/15/2024 11:00AM ","0.654","0.000"
"09/15/2024 ","09/15/2024 11:00AM ","09/15/2024 12:00PM ","1.194","0.000"
"09/15/2024 ","09/15/2024 12:00PM ","09/15/2024 1:00PM ","0.516","0.000"
"09/15/2024 ","09/15/2024 1:00PM ","09/15/2024 2:00PM ","0.540","0.000"
"09/15/2024 ","09/15/2024 2:00PM ","09/15/2024 3:00PM ","0.630","0.000"
"09/15/2024 ","09/15/2024 3:00PM ","09/15/2024 4:00PM ","0.780","0.000"
"09/15/2024 ","09/15/2024 4:00PM ","09/15/2024 5:00PM ","1.356","0.000"
"09/15/2024 ","09/15/2024 5:00PM ","09/15/2024 6:00PM ","1.506","0.000"
"09/15/2024 ","09/15/2024 6:00PM ","09/15/2024 7:00PM ","0.786","0.000"
"09/15/2024 ","09/15/2024 7:00PM ","09/15/2024 8:00PM ","1.224","0.000"
"09/15/2024 ","09/15/2024 8:00PM ","09/15/2024 9:00PM ","1.506","0.000"
"09/15/2024 ","09/15/2024 9:00PM ","09/15/2024 10:00PM ","0.936","0.000"
"09/15/2024 ","09/15/2024 10:00PM ","09/15/2024 11:00PM ","0.618","0.000"
"09/15/2024 ","09/15/2024 11:00PM ","09/16/2024 12:00AM ","0.552","0.000"
"09/16/2024 ","09/16/2024 12:00AM ","09/16/2024 01:00AM ","0.366","0.000"
"09/16/2024 ","09/16/2024 01:00AM ","09/16/2024 02:00AM ","0.354","0.000"
"09/16/2024 ","09/16/2024 02:00AM ","09/16/2024 03:00AM ","0.378","0.000"
"09/16/2024 ","09/16/2024 03:00AM ","09/16/2024 04:00AM ","0.378","0.000"
"09/16/2024 ","09/16/2024 04:00AM ","09/16/2024 05:00AM ","0.336","0.000"
"09/16/2024 ","09/16/2024 05:00AM ","09/16/2024 06:00AM ","0.330","0.000"
"09/16/2024 ","09/16/2024 06:00AM ","09/16/2024 07:00AM ","0.318","0.000"
"09/16/2024 ","09/16/2024 07:00AM ","09/16/2024 08:00AM ","1.110","0.000"
"09/16/2024 ","09/16/2024 08:00AM ","09/16/2024 09:00AM ","0.744","0.000"
"09/16/2024 ","09/16/2024 09:00AM ","09/16/2024 10:00AM ","0.750","0.000"
"09/16/2024 ","09/16/2024 10:00AM ","09/16/2024 11:00AM ","0.780","0.000"
"09/16/2024 ","09/16/2024 11:00AM ","09/16/2024 12:00PM ","0.762","0.000"
"09/16/2024 ","09/16/2024 12:00PM ","09/16/2024 1:00PM ","0.672","0.000"
"09/16/2024 ","09/16/2024 1:00PM ","09/16/2024 2:00PM ","0.756","0.000"
"09/16/2024 ","09/16/2024 2:00PM ","09/16/2024 3:00PM ","0.738","0.000"
"09/16/2024 ","09/16/2024 3:00PM ","09/16/2024 4:00PM ","0.792","0.000"
"09/16/2024 ","09/16/2024 4:00PM ","09/16/2024 5:00PM ","0.948","0.000"
"09/16/2024 ","09/16/2024 5:00PM ","09/16/2024 6:00PM ","0.966","0.000"
"09/16/2024 ","09/16/2024 6:00PM ","09/16/2024 7:00PM ","0.720","0.000"
"09/16/2024 ","09/16/2024 7:00PM ","09/16/2024 8:00PM ","1.614","0.000"
"09/16/2024 ","09/16/2024 8:00PM ","09/16/2024 9:00PM ","1.092","0.000"
"09/16/2024 ","09/16/2024 9:00PM ","09/16/2024 10:00PM ","0.654","0.000"
"09/16/2024 ","09/16/2024 10:00PM ","09/16/2024 11:00PM ","0.618","0.000"
"09/16/2024 ","09/16/2024 11:00PM ","09/17/2024 12:00AM ","0.462","0.000"
"09/17/2024 ","09/17/2024 12:00AM ","09/17/2024 01:00AM ","0.336","0.000"
"09/17/2024 ","09/17/2024 01:00AM ","09/17/2024 02:00AM ","0.312","0.000"
"09/17/2024 ","09/17/2024 02:00AM ","09/17/2024 03:00AM ","0.468","0.000"
"09/17/2024 ","09/17/2024 03:00AM ","09/17/2024 04:00AM ","0.540","0.000"
"09/17/2024 ","09/17/2024 04:00AM ","09/17/2024 05:00AM ","0.414","0.000"
"09/17/2024 ","09/17/2024 05:00AM ","09/17/2024 06:00AM ","3.018","0.000"
"09/17/2024 ","09/17/2024 06:00AM ","09/17/2024 07:00AM ","8.076","0.000"
"09/17/2024 ","09/17/2024 07:00AM ","09/17/2024 08:00AM ","6.900","0.000"
"09/17/2024 ","09/17/2024 08:00AM ","09/17/2024 09:00AM ","0.570","0.000"
"09/17/2024 ","09/17/2024 09:00AM ","09/17/2024 10:00AM ","0.720","0.000"
"09/17/2024 ","09/17/2024 10:00AM ","09/17/2024 11:00AM ","1.236","0.000"
"09/17/2024 ","09/17/2024 11:00AM ","09/17/2024 12:00PM ","0.540","0.000"
"09/17/2024 ","09/17/2024 12:00PM ","09/17/2024 1:00PM ","0.300","0.000"
"09/17/2024 ","09/17/2024 1:00PM ","09/17/2024 2:00PM ","0.306","0.000"
"09/17/2024 ","09/17/2024 2:00PM ","09/17/2024 3:00PM ","0.282","0.000"
"09/17/2024 ","09/17/2024 3:00PM ","09/17/2024 4:00PM ","0.282","0.000"
"09/17/2024 ","09/17/2024 4:00PM ","09/17/2024 5:00PM ","0.318","0.000"
"09/17/2024 ","09/17/2024 5:00PM ","09/17/2024 6:00PM ","0.324","0.000"
"09/17/2024 ","09/17/2024 6:00PM ","09/17/2024 7:00PM ","0.696","0.000"
"09/17/2024 ","09/17/2024 7:00PM ","09/17/2024 8:00PM ","0.702","0.000"
"09/17/2024 ","09/17/2024 8:00PM ","09/17/2024 9:00PM ","0.714","0.000"
"09/17/2024 ","09/17/2024 9:00PM ","09/17/2024 10:00PM ","0.606","0.000"
"09/17/2024 ","09/17/2024 10:00PM ","09/17/2024 11:00PM ","0.648","0.000"
"09/17/2024 ","09/17/2024 11:00PM ","09/18/2024 12:00AM ","0.546","0.000"
"09/18/2024 ","09/18/2024 12:00AM ","09/18/2024 01:00AM ","0.324","0.000"
"09/18/2024 ","09/18/2024 01:00AM ","09/18/2024 02:00AM ","0.342","0.000"
"09/18/2024 ","09/18/2024 02:00AM ","09/18/2024 03:00AM ","0.372","0.000"
"09/18/2024 ","09/18/2024 03:00AM ","09/18/2024 04:00AM ","0.330","0.000"
"09/18/2024 ","09/18/2024 04:00AM ","09/18/2024 05:00AM ","0.330","0.000"
"09/18/2024 ","09/18/2024 05:00AM ","09/18/2024 06:00AM ","0.312","0.000"
"09/18/2024 ","09/18/2024 06:00AM ","09/18/2024 07:00AM ","0.576","0.000"
"09/18/2024 ","09/18/2024 07:00AM ","09/18/2024 08:00AM ","0.888","0.000"
"09/18/2024 ","09/18/2024 08:00AM ","09/18/2024 09:00AM ","0.696","0.000"
"09/18/2024 ","09/18/2024 09:00AM ","09/18/2024 10:00AM ","0.582","0.000"
"09/18/2024 ","09/18/2024 10:00AM ","09/18/2024 11:00AM ","0.648","0.000"
"09/18/2024 ","09/18/2024 11:00AM ","09/18/2024 12:00PM ","0.678","0.000"
"09/18/2024 ","09/18/2024 12:00PM ","09/18/2024 1:00PM ","0.600","0.000"
"09/18/2024 ","09/18/2024 1:00PM ","09/18/2024 2:00PM ","0.558","0.000"
"09/18/2024 ","09/18/2024 2:00PM ","09/18/2024 3:00PM ","0.846","0.000"
"09/18/2024 ","09/18/2024 3:00PM ","09/18/2024 4:00PM ","0.738","0.000"
"09/18/2024 ","09/18/2024 4:00PM ","09/18/2024 5:00PM ","0.768","0.000"
"09/18/2024 ","09/18/2024 5:00PM ","09/18/2024 6:00PM ","1.134","0.000"
"09/18/2024 ","09/18/2024 6:00PM ","09/18/2024 7:00PM ","1.464","0.000"
"09/18/2024 ","09/18/2024 7:00PM ","09/18/2024 8:00PM ","1.152","0.000"
"09/18/2024 ","09/18/2024 8:00PM ","09/18/2024 9:00PM ","1.038","0.000"
"09/18/2024 ","09/18/2024 9:00PM ","09/18/2024 10:00PM ","0.738","0.000"
"09/18/2024 ","09/18/2024 10:00PM ","09/18/2024 11:00PM ","0.702","0.000"
"09/18/2024 ","09/18/2024 11:00PM ","09/19/2024 12:00AM ","0.642","0.000"
"09/19/2024 ","09/19/2024 12:00AM ","09/19/2024 01:00AM ","0.336","0.000"
"09/19/2024 ","09/19/2024 01:00AM ","09/19/2024 02:00AM ","0.306","0.000"
"09/19/2024 ","09/19/2024 02:00AM ","09/19/2024 03:00AM ","0.330","0.000"
"09/19/2024 ","09/19/2024 03:00AM ","09/19/2024 04:00AM ","0.480","0.000"
"09/19/2024 ","09/19/2024 04:00AM ","09/19/2024 05:00AM ","1.086","0.000"
"09/19/2024 ","09/19/2024 05:00AM ","09/19/2024 06:00AM ","8.052","0.000"
"09/19/2024 ","09/19/2024 06:00AM ","09/19/2024 07:00AM ","8.040","0.000"
"09/19/2024 ","09/19/2024 07:00AM ","09/19/2024 08:00AM ","5.184","0.000"
"09/19/2024 ","09/19/2024 08:00AM ","09/19/2024 09:00AM ","0.594","0.000"
"09/19/2024 ","09/19/2024 09:00AM ","09/19/2024 10:00AM ","0.474","0.000"
"09/19/2024 ","09/19/2024 10:00AM ","09/19/2024 11:00AM ","0.492","0.000"
"09/19/2024 ","09/19/2024 11:00AM ","09/19/2024 12:00PM ","0.510","0.000"
"09/19/2024 ","09/19/2024 12:00PM ","09/19/2024 1:00PM ","0.468","0.000"
"09/19/2024 ","09/19/2024 1:00PM ","09/19/2024 2:00PM ","0.486","0.000"
"09/19/2024 ","09/19/2024 2:00PM ","09/19/2024 3:00PM ","0.468","0.000"
"09/19/2024 ","09/19/2024 3:00PM ","09/19/2024 4:00PM ","0.624","0.000"
"09/19/2024 ","09/19/2024 4:00PM ","09/19/2024 5:00PM ","0.618","0.000"
"09/19/2024 ","09/19/2024 5:00PM ","09/19/2024 6:00PM ","0.582","0.000"
"09/19/2024 ","09/19/2024 6:00PM ","09/19/2024 7:00PM ","0.594","0.000"
"09/19/2024 ","09/19/2024 7:00PM ","09/19/2024 8:00PM ","0.966","0.000"
"09/19/2024 ","09/19/2024 8:00PM ","09/19/2024 9:00PM ","1.122","0.000"
"09/19/2024 ","09/19/2024 9:00PM ","09/19/2024 10:00PM ","0.954","0.000"
"09/19/2024 ","09/19/2024 10:00PM ","09/19/2024 11:00PM ","0.594","0.000"
"09/19/2024 ","09/19/2024 11:00PM ","09/20/2024 12:00AM ","0.528","0.000"
"09/20/2024 ","09/20/2024 12:00AM ","09/20/2024 01:00AM ","0.354","0.000"
"09/20/2024 ","09/20/2024 01:00AM ","09/20/2024 02:00AM ","0.336","0.000"
"09/20/2024 ","09/20/2024 02:00AM ","09/20/2024 03:00AM ","0.312","0.000"
"09/20/2024 ","09/20/2024 03:00AM ","09/20/2024 04:00AM ","0.348","0.000"
"09/20/2024 ","09/20/2024 04:00AM ","09/20/2024 05:00AM ","0.372","0.000"
"09/20/2024 ","09/20/2024 05:00AM ","09/20/2024 06:00AM ","0.324","0.000"
"09/20/2024 ","09/20/2024 06:00AM ","09/20/2024 07:00AM ","0.324","0.000"
"09/20/2024 ","09/20/2024 07:00AM ","09/20/2024 08:00AM ","1.170","0.000"
"09/20/2024 ","09/20/2024 08:00AM ","09/20/2024 09:00AM ","0.708","0.000"
"09/20/2024 ","09/20/2024 09:00AM ","09/20/2024 10:00AM ","0.726","0.000"
"09/20/2024 ","09/20/2024 10:00AM ","09/20/2024 11:00AM ","0.660","0.000"
"09/20/2024 ","09/20/2024 11:00AM ","09/20/2024 12:00PM ","0.726","0.000"
"09/20/2024 ","09/20/2024 12:00PM ","09/20/2024 1:00PM ","0.858","0.000"
"09/20/2024 ","09/20/2024 1:00PM ","09/20/2024 2:00PM ","0.714","0.000"
"09/20/2024 ","09/20/2024 2:00PM ","09/20/2024 3:00PM ","0.474","0.000"
"09/20/2024 ","09/20/2024 3:00PM ","09/20/2024 4:00PM ","0.396","0.000"
"09/20/2024 ","09/20/2024 4:00PM ","09/20/2024 5:00PM ","0.408","0.000"
"09/20/2024 ","09/20/2024 5:00PM ","09/20/2024 6:00PM ","0.408","0.000"
"09/20/2024 ","09/20/2024 6:00PM ","09/20/2024 7:00PM ","0.444","0.000"
"09/20/2024 ","09/20/2024 7:00PM ","09/20/2024 8:00PM ","1.098","0.000"
"09/20/2024 ","09/20/2024 8:00PM ","09/20/2024 9:00PM ","0.948","0.000"
"09/20/2024 ","09/20/2024 9:00PM ","09/20/2024 10:00PM ","0.942","0.000"
"09/20/2024 ","09/20/2024 10:00PM ","09/20/2024 11:00PM ","0.654","0.000"
"09/20/2024 ","09/20/2024 11:00PM ","09/21/2024 12:00AM ","0.456","0.000"
"09/21/2024 ","09/21/2024 12:00AM ","09/21/2024 01:00AM ","0.336","0.000"
"09/21/2024 ","09/21/2024 01:00AM ","09/21/2024 02:00AM ","0.324","0.000"
"09/21/2024 ","09/21/2024 02:00AM ","09/21/2024 03:00AM ","0.312","0.000"
"09/21/2024 ","09/21/2024 03:00AM ","09/21/2024 04:00AM ","0.354","0.000"
"09/21/2024 ","09/21/2024 04:00AM ","09/21/2024 05:00AM ","0.468","0.000"
"09/21/2024 ","09/21/2024 05:00AM ","09/21/2024 06:00AM ","0.360","0.000"
"09/21/2024 ","09/21/2024 06:00AM ","09/21/2024 07:00AM ","0.318","0.000"
"09/21/2024 ","09/21/2024 07:00AM ","09/21/2024 08:00AM ","0.840","0.000"
"09/21/2024 ","09/21/2024 08:00AM ","09/21/2024 09:00AM ","0.858","0.000"
"09/21/2024 ","09/21/2024 09:00AM ","09/21/2024 10:00AM ","6.042","0.000"
"09/21/2024 ","09/21/2024 10:00AM ","09/21/2024 11:00AM ","8.304","0.000"
"09/21/2024 ","09/21/2024 11:00AM ","09/21/2024 12:00PM ","8.772","0.000"
"09/21/2024 ","09/21/2024 12:00PM ","09/21/2024 1:00PM ","4.038","0.000"
"09/21/2024 ","09/21/2024 1:00PM ","09/21/2024 2:00PM ","1.086","0.000"
"09/21/2024 ","09/21/2024 2:00PM ","09/21/2024 3:00PM ","0.852","0.000"
"09/21/2024 ","09/21/2024 3:00PM ","09/21/2024 4:00PM ","0.750","0.000"
"09/21/2024 ","09/21/2024 4:00PM ","09/21/2024 5:00PM ","0.690","0.000"
"09/21/2024 ","09/21/2024 5:00PM ","09/21/2024 6:00PM ","1.560","0.000"
"09/21/2024 ","09/21/2024 6:00PM ","09/21/2024 7:00PM ","1.302","0.000"
"09/21/2024 ","09/21/2024 7:00PM ","09/21/2024 8:00PM ","0.852","0.000"
"09/21/2024 ","09/21/2024 8:00PM ","09/21/2024 9:00PM ","0.966","0.000"
"09/21/2024 ","09/21/2024 9:00PM ","09/21/2024 10:00PM ","0.810","0.000"
"09/21/2024 ","09/21/2024 10:00PM ","09/21/2024 11:00PM ","0.552","0.000"
"09/21/2024 ","09/21/2024 11:00PM ","09/22/2024 12:00AM ","0.522","0.000"
"09/22/2024 ","09/22/2024 12:00AM ","09/22/2024 01:00AM ","0.432","0.000"
"09/22/2024 ","09/22/2024 01:00AM ","09/22/2024 02:00AM ","0.342","0.000"
"09/22/2024 ","09/22/2024 02:00AM ","09/22/2024 03:00AM ","0.336","0.000"
"09/22/2024 ","09/22/2024 03:00AM ","09/22/2024 04:00AM ","0.348","0.000"
"09/22/2024 ","09/22/2024 04:00AM ","09/22/2024 05:00AM ","1.602","0.000"
"09/22/2024 ","09/22/2024 05:00AM ","09/22/2024 06:00AM ","8.106","0.000"
"09/22/2024 ","09/22/2024 06:00AM ","09/22/2024 07:00AM ","8.112","0.000"
"09/22/2024 ","09/22/2024 07:00AM ","09/22/2024 08:00AM ","5.634","0.000"
"09/22/2024 ","09/22/2024 08:00AM ","09/22/2024 09:00AM ","0.726","0.000"
"09/22/2024 ","09/22/2024 09:00AM ","09/22/2024 10:00AM ","0.594","0.000"
"09/22/2024 ","09/22/2024 10:00AM ","09/22/2024 11:00AM ","0.576","0.000"
"09/22/2024 ","09/22/2024 11:00AM ","09/22/2024 12:00PM ","0.318","0.000"
"09/22/2024 ","09/22/2024 12:00PM ","09/22/2024 1:00PM ","0.306","0.000"
"09/22/2024 ","09/22/2024 1:00PM ","09/22/2024 2:00PM ","0.492","0.000"
"09/22/2024 ","09/22/2024 2:00PM ","09/22/2024 3:00PM ","0.534","0.000"
"09/22/2024 ","09/22/2024 3:00PM ","09/22/2024 4:00PM ","0.558","0.000"
"09/22/2024 ","09/22/2024 4:00PM ","09/22/2024 5:00PM ","1.152","0.000"
"09/22/2024 ","09/22/2024 5:00PM ","09/22/2024 6:00PM ","1.674","0.000"
"09/22/2024 ","09/22/2024 6:00PM ","09/22/2024 7:00PM ","1.470","0.000"
"09/22/2024 ","09/22/2024 7:00PM ","09/22/2024 8:00PM ","1.734","0.000"
"09/22/2024 ","09/22/2024 8:00PM ","09/22/2024 9:00PM ","2.028","0.000"
"09/22/2024 ","09/22/2024 9:00PM ","09/22/2024 10:00PM ","1.512","0.000"
"09/22/2024 ","09/22/2024 10:00PM ","09/22/2024 11:00PM ","0.834","0.000"
"09/22/2024 ","09/22/2024 11:00PM ","09/23/2024 12:00AM ","0.690","0.000"
"09/23/2024 ","09/23/2024 12:00AM ","09/23/2024 01:00AM ","0.390","0.000"
"09/23/2024 ","09/23/2024 01:00AM ","09/23/2024 02:00AM ","0.360","0.000"
"09/23/2024 ","09/23/2024 02:00AM ","09/23/2024 03:00AM ","0.360","0.000"
"09/23/2024 ","09/23/2024 03:00AM ","09/23/2024 04:00AM ","0.354","0.000"
"09/23/2024 ","09/23/2024 04:00AM ","09/23/2024 05:00AM ","0.414","0.000"
"09/23/2024 ","09/23/2024 05:00AM ","09/23/2024 06:00AM ","6.756","0.000"
"09/23/2024 ","09/23/2024 06:00AM ","09/23/2024 07:00AM ","8.106","0.000"
"09/23/2024 ","09/23/2024 07:00AM ","09/23/2024 08:00AM ","5.694","0.000"
"09/23/2024 ","09/23/2024 08:00AM ","09/23/2024 09:00AM ","0.654","0.000"
"09/23/2024 ","09/23/2024 09:00AM ","09/23/2024 10:00AM ","0.642","0.000"
"09/23/2024 ","09/23/2024 10:00AM ","09/23/2024 11:00AM ","0.618","0.000"
"09/23/2024 ","09/23/2024 11:00AM ","09/23/2024 12:00PM ","0.654","0.000"
"09/23/2024 ","09/23/2024 12:00PM ","09/23/2024 1:00PM ","0.654","0.000"
"09/23/2024 ","09/23/2024 1:00PM ","09/23/2024 2:00PM ","0.648","0.000"
"09/23/2024 ","09/23/2024 2:00PM ","09/23/2024 3:00PM ","0.594","0.000"
"09/23/2024 ","09/23/2024 3:00PM ","09/23/2024 4:00PM ","0.762","0.000"
"09/23/2024 ","09/23/2024 4:00PM ","09/23/2024 5:00PM ","1.140","0.000"
"09/23/2024 ","09/23/2024 5:00PM ","09/23/2024 6:00PM ","1.458","0.000"
"09/23/2024 ","09/23/2024 6:00PM ","09/23/2024 7:00PM ","3.036","0.000"
"09/23/2024 ","09/23/2024 7:00PM ","09/23/2024 8:00PM ","2.502","0.000"
"09/23/2024 ","09/23/2024 8:00PM ","09/23/2024 9:00PM ","1.818","0.000"
"09/23/2024 ","09/23/2024 9:00PM ","09/23/2024 10:00PM ","2.382","0.000"
"09/23/2024 ","09/23/2024 10:00PM ","09/23/2024 11:00PM ","1.596","0.000"
"09/23/2024 ","09/23/2024 11:00PM ","09/24/2024 12:00AM ","0.654","0.000"
"09/24/2024 ","09/24/2024 12:00AM ","09/24/2024 01:00AM ","0.564","0.000"
"09/24/2024 ","09/24/2024 01:00AM ","09/24/2024 02:00AM ","0.372","0.000"
"09/24/2024 ","09/24/2024 02:00AM ","09/24/2024 03:00AM ","0.378","0.000"
"09/24/2024 ","09/24/2024 03:00AM ","09/24/2024 04:00AM ","0.348","0.000"
"09/24/2024 ","09/24/2024 04:00AM ","09/24/2024 05:00AM ","0.372","0.000"
"09/24/2024 ","09/24/2024 05:00AM ","09/24/2024 06:00AM ","0.336","0.000"
"09/24/2024 ","09/24/2024 06:00AM ","09/24/2024 07:00AM ","0.552","0.000"
"09/24/2024 ","09/24/2024 07:00AM ","09/24/2024 08:00AM ","0.894","0.000"
"09/24/2024 ","09/24/2024 08:00AM ","09/24/2024 09:00AM ","0.570","0.000"
"09/24/2024 ","09/24/2024 09:00AM ","09/24/2024 10:00AM ","0.492","0.000"
"09/24/2024 ","09/24/2024 10:00AM ","09/24/2024 11:00AM ","0.510","0.000"
"09/24/2024 ","09/24/2024 11:00AM ","09/24/2024 12:00PM ","0.504","0.000"
"09/24/2024 ","09/24/2024 12:00PM ","09/24/2024 1:00PM ","0.522","0.000"
"09/24/2024 ","09/24/2024 1:00PM ","09/24/2024 2:00PM ","1.332","0.000"
"09/24/2024 ","09/24/2024 2:00PM ","09/24/2024 3:00PM ","0.528","0.000"
"09/24/2024 ","09/24/2024 3:00PM ","09/24/2024 4:00PM ","0.504","0.000"
"09/24/2024 ","09/24/2024 4:00PM ","09/24/2024 5:00PM ","3.534","0.000"
"09/24/2024 ","09/24/2024 5:00PM ","09/24/2024 6:00PM ","3.036","0.000"
"09/24/2024 ","09/24/2024 6:00PM ","09/24/2024 7:00PM ","2.280","0.000"
"09/24/2024 ","09/24/2024 7:00PM ","09/24/2024 8:00PM ","2.070","0.000"
"09/24/2024 ","09/24/2024 8:00PM ","09/24/2024 9:00PM ","1.914","0.000"
"09/24/2024 ","09/24/2024 9:00PM ","09/24/2024 10:00PM ","1.122","0.000"
"09/24/2024 ","09/24/2024 10:00PM ","09/24/2024 11:00PM ","0.852","0.000"
"09/24/2024 ","09/24/2024 11:00PM ","09/25/2024 12:00AM ","0.630","0.000"
"09/25/2024 ","09/25/2024 12:00AM ","09/25/2024 01:00AM ","0.612","0.000"
"09/25/2024 ","09/25/2024 01:00AM ","09/25/2024 02:00AM ","0.396","0.000"
"09/25/2024 ","09/25/2024 02:00AM ","09/25/2024 03:00AM ","0.390","0.000"
"09/25/2024 ","09/25/2024 03:00AM ","09/25/2024 04:00AM ","0.354","0.000"
"09/25/2024 ","09/25/2024 04:00AM ","09/25/2024 05:00AM ","0.360","0.000"
"09/25/2024 ","09/25/2024 05:00AM ","09/25/2024 06:00AM ","0.342","0.000"
"09/25/2024 ","09/25/2024 06:00AM ","09/25/2024 07:00AM ","0.348","0.000"
